weather_condition,best_position,best_fitness,before_price,before_optimal,num
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 688.6365847796955, 2697.6824470588235, 2697.6087529411766, 2693.151529411765, 0, 0, 0, 0, 1296.6860801310172, 0, 0, 0]",5316985.186572728,6646215.40517647,5381337.015487464,33
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2081.1729667725745, 0, 0, 0, 2693.151529411765, 2682.275294117647, 0, 2569.917176470588, 0, 47.248748350460986, 0, 0, 0]",5257486.2730638515,6646215.40517647,5381337.015487464,33
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2697.6824470588235, 0, 2693.151529411765, 2682.275294117647, 0, 1953.4065491357267, 47.25005973133491, 0, 0, 0, 0]",5257486.290645392,6646215.40517647,5381337.015487464,33
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2697.6824470588235, 2697.6087529411766, 0, 2682.275294117647, 0, 1948.9500560046054, 47.24927272719632, 0, 0, 0, 0]",5257486.274295971,6646215.40517647,5381337.015487464,33
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2160.907642221127, 0, 0, 0, 0, 0, 2682.275294117647, 2613.417035294118, 2569.917176470588, 0, 0, 47.248472124757704, 0, 0]",6472607.978328693,8438304.993374117,6807777.172921613,33
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 2239.7635279105693, 0, 0, 0, 2613.417035294118, 0, 2528.5061647058824, 0, 0, 0, 0]",6598677.543110543,8438304.993374117,6807777.172921613,33
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 0, 0, 0, 0, 2613.417035294118, 2277.067998499721, 0, 0, 0, 0, 2491.201694117647]",6727979.6357660955,8438304.993374117,6807777.172921613,33
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2293.0672455583044, 0, 0, 0, 0, 0, 2682.275294117647, 0, 2569.917176470588, 2528.5061647058824, 0, 0, 0, 0]",6469891.140255553,8438304.993374117,6807777.172921613,33
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2497.7971279115204, 0, 0, 0, 0, 0, 2569.917176470588, 0, 2514.849882352941, 0, 0, 2491.201694117647]",7016206.838856295,8438304.993374117,6807777.172921613,33
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2285.6843948458823, 1459.7166160149625, 2254.5296653682353, 0, 1816.736851682353, 1281.7389176470588, 975.3594352941176, 0, 0, 0, 0]",2276945.3959237025,3637181.5528178327,2372303.163128827,35
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2142.6855247058825, 1687.8865852398715, 0, 0, 0, 0, 2112.322246309412, 0, 1281.7389176470588, 0, 859.9900235294118, 785.0202352941177, 0, 665.8949647058823]",2472985.1128489734,3637181.5528178327,2372303.163128827,35
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2237.1721411764706, 0, 2285.6843948458823, 0, 0, 1001.5183754978309, 1816.736851682353, 1281.7389176470588, 0, 0, 785.0202352941177, 0, 665.8949647058823]",2306527.5946064712,3637181.5528178327,2372303.163128827,35
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2161.486996082353, 0, 2314.4397077823533, 2254.5296653682353, 0, 1816.736851682353, 0, 741.5524246429903, 0, 785.0202352941177, 0, 0]",2360225.2926999987,3637181.5528178327,2372303.163128827,35
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2237.1721411764706, 0, 2285.6843948458823, 0, 0, 2112.322246309412, 1816.736851682353, 1281.7389176470588, 0, 340.11132919139544, 0, 0, 0]",2257443.279066354,3637181.5528178327,2372303.163128827,35
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1017.8748395423984, 0, 0, 2285.6843948458823, 0, 2254.5296653682353, 2112.322246309412, 0, 1281.7389176470588, 975.3594352941176, 146.2557117103567, 0, 0, 0]",3080153.9313241225,5118715.396744322,3238508.6098926933,35
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2142.6855247058825, 0, 0, 2285.6843948458823, 0, 0, 2112.322246309412, 1816.736851682353, 1281.7389176470588, 0, 0, 0, 0, 0]",3175940.766167784,5118715.396744322,3238508.6098926933,35
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2314.4397077823533, 2254.5296653682353, 2112.322246309412, 1816.736851682353, 0, 790.7171744162542, 0, 785.0202352941177, 0, 0]",3033869.697470115,5118715.396744322,3238508.6098926933,35
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 761.8602233090107, 0, 2237.1721411764706, 0, 2285.6843948458823, 0, 0, 2112.322246309412, 1816.736851682353, 0, 0, 859.9900235294118, 0, 0, 0]",3037655.5613983683,5118715.396744322,3238508.6098926933,35
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2237.1721411764706, 0, 0, 2314.4397077823533, 2254.5296653682353, 2112.322246309412, 1009.0311556716107, 0, 146.27093313453338, 0, 0, 0, 0]",2916510.5066471808,5118715.396744322,3238508.6098926933,35
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215.5950418498881, 2285.6843948458823, 2314.4397077823533, 0, 2112.322246309412, 1816.736851682353, 1281.7389176470588, 0, 0, 0, 0, 0]",2260140.9525064863,3637181.5528178327,2372303.163128827,35
fall,"[0, 0, 0, 0, 0, 0, 0, 120.64555667742377, 0, 0, 2142.6855247058825, 0, 0, 2285.6843948458823, 0, 0, 0, 1816.736851682353, 1281.7389176470588, 975.3594352941176, 0, 785.0202352941177, 0, 665.8949647058823]",2408669.9184932793,3637181.5528178327,2372303.163128827,35
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2237.1721411764706, 2161.486996082353, 0, 0, 0, 2112.322246309412, 1816.736851682353, 0, 0, 295.1324456020996, 785.0202352941177, 0, 665.8949647058823]",2381945.8114657574,3637181.5528178327,2372303.163128827,35
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2237.1721411764706, 0, 0, 2314.4397077823533, 2254.5296653682353, 0, 1816.736851682353, 1281.7389176470588, 0, 0, 169.14859719625545, 0, 0]",2252194.723194082,3637181.5528178327,2372303.163128827,35
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829140845, 0, 0, 2237.1721411764706, 0, 0, 0, 2254.5296653682353, 2112.322246309412, 0, 1281.7389176470588, 0, 859.9900235294118, 0, 705.8066823529412, 0]",2337241.6508537545,3637181.5528178327,2372303.163128827,35
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805416889364, 0, 0, 2161.486996082353, 0, 2314.4397077823533, 0, 0, 1816.736851682353, 0, 975.3594352941176, 686.142035549793, 785.0202352941177, 0, 0]",3087251.9253694955,4713708.1473030355,3083180.3268505298,35
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1593.399968350207, 2237.1721411764706, 0, 0, 57.03625240644459, 0, 2112.322246309412, 1816.736851682353, 1281.7389176470588, 975.3594352941176, 0, 0, 0, 0]",2748573.891982376,4713708.1473030355,3083180.3268505298,35
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1593.399968773171, 2237.1721411764706, 0, 0, 0, 2254.5296653682353, 0, 0, 0, 975.3594352941176, 859.9900235294118, 0, 0, 665.8949647058823]",3284007.7005034187,4713708.1473030355,3083180.3268505298,35
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2142.6855247058825, 1687.8857603336317, 0, 1731.5665721664163, 0, 2254.5296653682353, 0, 0, 1281.7389176470588, 975.3594352941176, 0, 0, 0, 0]",2974494.828885579,4713708.1473030355,3083180.3268505298,35
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5804980599492, 0, 2237.1721411764706, 1429.3546447536355, 0, 0, 2254.5296653682353, 2112.322246309412, 0, 0, 0, 0, 0, 705.8066823529412, 0]",3030239.214861573,4713708.1473030355,3083180.3268505298,35
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.580589810865, 0, 1905.9566823529412, 0, 0, 0, 1940.7619058823527, 0, 1927.6608705882352, 1922.0804470588234, 0, 0, 0, 0, 0]",2329698.3623475833,3535010.326646053,2270131.9369570473,41
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1947.1161176470587, 1950.1731529411763, 1961.1967764705882, 1555.174066416988, 0, 0, 1922.0804470588234, 0, 0, 0, 0, 738.025320317647]",2243870.0469411025,3535010.326646053,2270131.9369570473,41
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 0, 721.8244252640759, 1950.1731529411763, 0, 0, 0, 0, 1922.0804470588234, 1902.6156705882352, 0, 1679.0058555882351, 0, 0]",2335217.062110601,3535010.326646053,2270131.9369570473,41
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 1905.9566823529412, 0, 0, 1961.1967764705882, 1940.7619058823527, 0, 1927.6608705882352, 0, 0, 440.1233161437626, 0, 0, 0]",2216613.0572073576,3535010.326646053,2270131.9369570473,41
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 1947.1161176470587, 0, 1501.346457323213, 0, 1938.4519764705883, 0, 0, 0, 1850.167694117647, 0, 930.7269529411765, 0]",2310921.9220060385,3535010.326646053,2270131.9369570473,41
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 0, 1950.1731529411763, 0, 1940.7619058823527, 1938.4519764705883, 0, 0, 1902.6156705882352, 0, 435.8064926172954, 0, 0]",2972281.3242413583,4994510.605253583,3114303.818401954,41
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 622.8576723230595, 0, 0, 0, 1950.1731529411763, 1961.1967764705882, 0, 1938.4519764705883, 0, 1922.0804470588234, 0, 0, 1679.0058555882351, 0, 0]",2969279.8602837273,4994510.605253583,3114303.818401954,41
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 0, 0, 1961.1967764705882, 1643.8909840627616, 0, 0, 1922.0804470588234, 1902.6156705882352, 0, 0, 0, 738.025320317647]",3036135.0294407103,4994510.605253583,3114303.818401954,41
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 1627.5194546527123, 0, 1961.1967764705882, 0, 1938.4519764705883, 0, 0, 1902.6156705882352, 0, 0, 0, 738.025320317647]",3169754.376667321,4994510.605253583,3114303.818401954,41
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 1947.1161176470587, 0, 1961.1967764705882, 0, 1938.4519764705883, 351.71516011631076, 1922.0804470588234, 0, 0, 0, 0, 0]",2950540.3667188417,4994510.605253583,3114303.818401954,41
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 0, 0, 1950.1731529411763, 1961.1967764705882, 0, 0, 0, 1922.0804470588234, 663.2433193817018, 0, 1679.0058555882351, 0, 0]",2275008.321072956,3535010.326646053,2270131.9369570473,41
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 728.3063311468449, 0, 0, 0, 1950.1731529411763, 0, 0, 1938.4519764705883, 1927.6608705882352, 0, 0, 1850.167694117647, 1679.0058555882351, 0, 0]",2275535.267430556,3535010.326646053,2270131.9369570473,41
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 698.3001193722796, 0, 1905.9566823529412, 0, 0, 0, 1940.7619058823527, 0, 1927.6608705882352, 1922.0804470588234, 0, 0, 1679.0058555882351, 0, 0]",2217813.928521026,3535010.326646053,2270131.9369570473,41
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 0, 371.169611399658, 1961.1967764705882, 0, 1938.4519764705883, 1927.6608705882352, 1922.0804470588234, 47.24935843104221, 0, 0, 0, 0]",2146281.2122073676,3535010.326646053,2270131.9369570473,41
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905.9566823529412, 0, 1950.1731529411763, 1961.1967764705882, 0, 0, 1596.333501711559, 1922.0804470588234, 0, 0, 0, 0, 738.025320317647]",2184093.582129275,3535010.326646053,2270131.9369570473,41
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 1905.9566823529412, 0, 576.1975984990072, 0, 1940.7619058823527, 0, 0, 0, 1902.6156705882352, 1850.167694117647, 0, 0, 0]",2946841.6691830084,4664145.708387786,3033617.8879352803,41
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 0, 1947.1161176470587, 0, 1961.1967764705882, 0, 1938.4519764705883, 0, 1922.0804470588234, 406.85423379391074, 0, 0, 0, 0]",2920459.846680926,4664145.708387786,3033617.8879352803,41
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 0, 1947.1161176470587, 1950.1731529411763, 0, 0, 1938.4519764705883, 0, 1922.0804470588234, 0, 417.87785732274256, 0, 0, 0]",2943853.9651241563,4664145.708387786,3033617.8879352803,41
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898.0663294117649, 1905.9566823529412, 0, 0, 0, 0, 0, 1927.6608705882352, 1922.0804470588234, 1902.6156705882352, 0, 517.3858808526402, 0, 0]",2725481.5434182067,4664145.708387786,3033617.8879352803,41
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1950.1731529411763, 1961.1967764705882, 481.9517161467731, 0, 1927.6608705882352, 0, 1902.6156705882352, 1850.167694117647, 0, 0, 0]",3054732.492300558,4664145.708387786,3033617.8879352803,41
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 0, 2621.315011764706, 203.741707389506, 0, 2444.911623529412, 2121.8467764705883, 0, 0, 0, 0, 47.24879643178424]",3632097.833723164,5019763.884362685,3754885.4946736777,46
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 0, 157.44614591220562, 2582.7755294117646, 2529.7462588235294, 0, 2121.8467764705883, 0, 0, 47.24923151841323, 0, 0]",3631034.7454966395,5019763.884362685,3754885.4946736777,46
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 1071.5364220230401, 2621.315011764706, 2582.7755294117646, 0, 0, 0, 0, 0, 0, 1163.4369882352942, 0]",3691479.0405799756,5019763.884362685,3754885.4946736777,46
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2655.483670588236, 2621.315011764706, 0, 0, 2444.911623529412, 2121.8467764705883, 0, 230.2087984997573, 0, 0, 0]",3636651.602918955,5019763.884362685,3754885.4946736777,46
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 2655.483670588236, 0, 2582.7755294117646, 0, 0, 2121.8467764705883, 0, 78.95797497037937, 0, 0, 0]",3632008.202636598,5019763.884362685,3754885.4946736777,46
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125.17572789365317, 0, 0, 2655.483670588236, 0, 2582.7755294117646, 0, 2444.911623529412, 0, 0, 0, 1296.8894117647058, 0, 968.5299176470589]",4946023.1025282,6912733.75628739,5032526.969435762,46
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2127.969551433834, 0, 2582.7755294117646, 0, 2444.911623529412, 0, 0, 1621.2197647058822, 1296.8894117647058, 0, 0]",4938096.779065764,6912733.75628739,5032526.969435762,46
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 0, 2318.1351175562454, 0, 2529.7462588235294, 2444.911623529412, 0, 0, 146.27093751601268, 0, 0, 0]",4710528.86272669,6912733.75628739,5032526.969435762,46
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2655.483670588236, 0, 2582.7755294117646, 0, 2444.911623529412, 2121.8467764705883, 0, 0, 268.74828085236766, 0, 0]",4720584.249534018,6912733.75628739,5032526.969435762,46
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 2655.483670588236, 169.57314012673365, 0, 0, 2444.911623529412, 2121.8467764705883, 0, 0, 47.24873254217958, 0, 0]",4702399.138416476,6912733.75628739,5032526.969435762,46
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98.12543604426116, 0, 2655.483670588236, 2621.315011764706, 0, 2529.7462588235294, 0, 2121.8467764705883, 47.24869192347968, 0, 0, 0, 0]",3631034.7325098924,5019763.884362685,3754885.4946736777,46
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347.2368741443199, 0, 0, 0, 2582.7755294117646, 2529.7462588235294, 2444.911623529412, 2121.8467764705883, 0, 0, 0, 47.248704982180456, 0]",3632097.839571809,5019763.884362685,3754885.4946736777,46
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2450.040876140072, 2661.409694117647, 0, 0, 2582.7755294117646, 0, 0, 758.319928905842, 0, 1621.2197647058822, 0, 0, 0]",3761060.9292757604,5019763.884362685,3754885.4946736777,46
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 0, 0, 1624.0339279115574, 0, 2529.7462588235294, 0, 2121.8467764705883, 0, 0, 0, 1163.4369882352942, 0]",3691479.0405791253,5019763.884362685,3754885.4946736777,46
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2621.315011764706, 2582.7755294117646, 2279.925657322172, 0, 0, 0, 1621.2197647058822, 0, 0, 968.5299176470589]",3730881.43120046,5019763.884362685,3754885.4946736777,46
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1195.8698499760087, 2634.7019294117645, 0, 2655.483670588236, 0, 168.97423022250717, 0, 0, 2121.8467764705883, 0, 0, 1296.8894117647058, 0, 0]",4787281.036713034,6518717.416931912,4888189.5964794075,46
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634.7019294117645, 2661.409694117647, 0, 0, 0, 0, 2444.911623529412, 0, 1833.550305882353, 498.8855013644317, 0.30677617725149364, 0, 0]",4732038.187025974,6518717.416931912,4888189.5964794075,46
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1143.7109161468175, 0, 0, 0, 0, 0, 2529.7462588235294, 2444.911623529412, 2121.8467764705883, 1833.550305882353, 0, 0, 0, 0]",4550303.563813295,6518717.416931912,4888189.5964794075,46
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1195.8699281184909, 0, 2634.7019294117645, 0, 0, 105.09915238082316, 0, 2529.7462588235294, 2444.911623529412, 0, 0, 0, 0, 1163.4369882352942, 0]",4676878.837125421,6518717.416931912,4888189.5964794075,46
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2455.5259987896607, 0, 2176.340949443014, 0, 0, 0, 0, 2444.911623529412, 0, 1833.550305882353, 0, 0, 1163.4369882352942, 0]",4795975.243313163,6518717.416931912,4888189.5964794075,46
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 538.288284696157, 0, 1917.237771711765, 0, 0, 0, 0, 1971.20865, 1934.8229647058822, 1724.2223294117648, 0, 0, 0, 673.7414823529413, 616.5320823529412, 0]",2045158.132174924,3210185.5039557293,1945307.1142667234,48
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1915.4477323529413, 1746.152461764706, 1889.8993058823528, 0, 1971.20865, 0, 1724.2223294117648, 0, 0, 153.093919087667, 673.7414823529413, 0, 0]",1898996.5397985054,3210185.5039557293,1945307.1142667234,48
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1915.4477323529413, 0, 452.4685337938967, 0, 1971.20865, 1934.8229647058822, 1724.2223294117648, 0, 0, 829.5524470588235, 673.7414823529413, 0, 572.3017411764706]",1896603.3886615837,3210185.5039557293,1945307.1142667234,48
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 487.79811614661065, 0, 0, 1746.152461764706, 0, 1996.783676470588, 1971.20865, 1934.8229647058822, 0, 1263.2585294117648, 0, 0, 673.7414823529413, 0, 0]",1909271.958648198,3210185.5039557293,1945307.1142667234,48
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 741.5918690879947, 0, 0, 0, 1889.8993058823528, 0, 0, 1934.8229647058822, 1724.2223294117648, 1263.2585294117648, 1016.6769529411764, 829.5524470588235, 673.7414823529413, 0, 0]",1920135.7888672934,3210185.5039557293,1945307.1142667234,48
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829143988, 0, 0, 0, 0, 1889.8993058823528, 1996.783676470588, 0, 0, 0, 1263.2585294117648, 1016.6769529411764, 0, 0, 0, 0]",3182037.7020365223,4530445.274709717,2650238.4878580887,48
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 67.47253379390644, 0, 1915.4477323529413, 1746.152461764706, 1889.8993058823528, 0, 0, 1934.8229647058822, 0, 0, 1016.6769529411764, 829.5524470588235, 673.7414823529413, 0, 0]",2672019.755674826,4530445.274709717,2650238.4878580887,48
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1915.1243775967537, 1915.4477323529413, 0, 1889.8993058823528, 0, 1971.20865, 0, 0, 0, 1016.6769529411764, 829.5524470588235, 0, 0, 0]",2742819.919260527,4530445.274709717,2650238.4878580887,48
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 538.2879358130481, 1917.237771711765, 0, 0, 1889.8993058823528, 1996.783676470588, 0, 0, 1724.2223294117648, 1263.2585294117648, 0, 0, 0, 171.77458202781378, 572.3017411764706]",2618280.5002852394,4530445.274709717,2650238.4878580887,48
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1724.2223294117648, 1263.2585294117648, 0, 829.5524470588235, 673.7414823529413, 616.5320823529412, 572.3017411764706]",3565980.2996250116,4530445.274709717,2650238.4878580887,48
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 927.7380815383806, 1889.8993058823528, 1996.783676470588, 1971.20865, 0, 1724.2223294117648, 1263.2585294117648, 0, 0, 300.653485358045, 0, 0]",1857717.68504539,3210185.5039557293,1945307.1142667234,48
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1917.237771711765, 0, 0, 0, 1996.783676470588, 0, 1934.8229647058822, 0, 1263.2585294117648, 1016.6769529411764, 0, 673.7414823529413, 616.5320823529412, 0]",2053910.6788192925,3210185.5039557293,1945307.1142667234,48
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1915.4477323529413, 0, 445.6284537200397, 1996.783676470588, 1971.20865, 1624.8711476151116, 0, 0, 0, 829.5524470588235, 673.7414823529413, 616.5320823529412, 0]",1898956.47164442,3210185.5039557293,1945307.1142667234,48
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.580589810333, 0, 0, 0, 0, 0, 0, 0, 1724.2223294117648, 0, 0, 0, 673.7414823529413, 0, 572.3017411764706]",2708218.676502022,3210185.5039557293,1945307.1142667234,48
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5762710305073, 0, 1915.4477323529413, 1746.152461764706, 0, 0, 0, 1934.8229647058822, 1724.2223294117648, 0, 1016.6769529411764, 0, 0, 401.8670422704672, 0]",1967175.511038738,3210185.5039557293,1945307.1142667234,48
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 538.2882846523624, 0, 1917.237771711765, 0, 0, 0, 0, 0, 1934.8229647058822, 1724.2223294117648, 1263.2585294117648, 0, 829.5524470588235, 0, 616.5320823529412, 572.3017411764706]",2563211.2890303065,4197417.898643405,2566890.0781909004,48
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829145092, 0, 0, 1915.4477323529413, 0, 0, 0, 1971.20865, 1934.8229647058822, 0, 0, 0, 829.5524470588235, 0, 0, 572.3017411764706]",2929747.6930297883,4197417.898643405,2566890.0781909004,48
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 538.288284696204, 0, 1917.237771711765, 0, 1746.152461764706, 0, 0, 0, 1934.8229647058822, 1724.2223294117648, 0, 0, 829.5524470588235, 0, 0, 0]",2678392.526193967,4197417.898643405,2566890.0781909004,48
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1917.237771711765, 1913.3342496745804, 0, 0, 1237.2556233955534, 1971.20865, 0, 1724.2223294117648, 1263.2585294117648, 0, 0, 0, 0, 0]",2422723.1425491483,4197417.898643405,2566890.0781909004,48
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5804538978325, 0, 0, 1746.152461764706, 0, 1996.783676470588, 663.4621828568881, 1934.8229647058822, 1724.2223294117648, 0, 0, 0, 673.7414823529413, 0, 0]",2521112.1485860976,4197417.898643405,2566890.0781909004,48
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1145.7799411764706, 0, 1153.8048970588234, 0, 1187.4417366117646, 1168.1999294117647, 1169.2184294117646, 1209.6937058823528, 0, 0, 0, 0, 1571.4571764705881, 170.98185202913663, 1297.1882128000002]",1819464.31835922,3048118.182956213,1783239.7932672063,49
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1198.250775, 1187.4417366117646, 1168.1999294117647, 1169.2184294117646, 0, 1303.896705882353, 1435.683705882353, 1001.0804809927852, 1609.9941176470588, 0, 0, 0]",1774884.7803710573,3048118.182956213,1783239.7932672063,49
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829133783, 0, 0, 0, 1198.250775, 0, 0, 1169.2184294117646, 1209.6937058823528, 0, 0, 1558.7703529411765, 0, 1571.4571764705881, 1462.5010588235293, 1297.1882128000002]",1961785.6601419612,3048118.182956213,1783239.7932672063,49
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1153.8048970588234, 0, 1187.4417366117646, 1168.1999294117647, 1169.2184294117646, 1209.6937058823528, 0, 1435.683705882353, 1139.7293589468293, 1609.9941176470588, 0, 0, 0]",1742355.002129971,3048118.182956213,1783239.7932672063,49
spring,"[0, 0, 0, 0, 0, 0, 0, 52.65007702914301, 0, 0, 1138.1496617647058, 0, 1198.250775, 1187.4417366117646, 1168.1999294117647, 1169.2184294117646, 0, 1303.896705882353, 0, 1558.7703529411765, 0, 0, 0, 1297.1882128000002]",1849331.631661425,3048118.182956213,1783239.7932672063,49
summer,"[0, 0, 0, 0, 0, 0, 0, 148.83703517572377, 0, 0, 0, 0, 0, 1187.4417366117646, 1168.1999294117647, 0, 1209.6937058823528, 0, 1435.683705882353, 1558.7703529411765, 0, 0, 0, 0]",2711978.6404803,4038466.6919610556,2158259.9051094265,49
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1145.7799411764706, 0, 0, 0, 941.8665033468243, 1168.1999294117647, 0, 1209.6937058823528, 1303.896705882353, 1435.683705882353, 0, 0, 1571.4571764705881, 0, 1297.1882128000002]",2222458.527436454,4038466.6919610556,2158259.9051094265,49
