y_true,y_pred
2.5854297e-05,-123.5828
2.5854297e-05,-91.30387
2.5854297e-05,-68.14481
2.5854297e-05,-20.992283
2.5854297e-05,-11.366673
2.5854297e-05,-16.66489
2.5854297e-05,-24.853245
2.5854297e-05,-35.76682
2.5854297e-05,-52.902683
2.5854297e-05,-51.043186
2.5854297e-05,5.570277
48.800014,253.39926
1245.6,1139.182
2785.5999,2454.129
3558.4001,3246.5266
3937.6,3638.9578
3986.4,3674.8682
3483.2,3424.3923
2876.8,2967.3828
2283.2,2059.3174
1423.2,896.26166
303.6,173.3021
2.0000257,-62.80985
2.5854297e-05,-109.68461
2.5854297e-05,-104.63395
2.5854297e-05,-74.70243
2.5854297e-05,-62.928745
2.5854297e-05,-33.81174
2.5854297e-05,-24.657017
2.5854297e-05,-24.070042
2.5854297e-05,-25.084873
2.5854297e-05,-22.622044
2.5854297e-05,8.528285
2.5854297e-05,34.199245
2.5854297e-05,105.85116
43.999966,309.3135
475.2,979.4023
1292.8,2129.8127
2239.6,3086.964
2912.4,3524.5066
3541.6,3749.3823
3641.6,3748.5334
3533.6,3388.3855
2839.2002,2637.512
1766.8,1377.1234
399.2,376.075
2.8000135,-1.0104722
2.5854297e-05,-116.39561
2.5854297e-05,-129.46158
2.5854297e-05,-100.97434
2.5854297e-05,-76.49607
2.5854297e-05,-27.365757
2.5854297e-05,-8.620641
2.5854297e-05,-4.7346544
2.5854297e-05,-10.509923
2.5854297e-05,-8.6202135
2.5854297e-05,-10.15128
2.5854297e-05,6.852565
2.5854297e-05,49.62588
66.00002,220.27853
1330.8,848.1344
2837.6,2131.7458
3525.5999,3126.1064
3882.8,3525.9187
4014.0,3623.747
3907.6,3553.5037
3501.2,3213.6077
2775.6,2366.562
1716.0,1166.7936
386.80002,284.5252
3.199977,32.832424
2.5854297e-05,-55.664036
2.5854297e-05,-93.729774
2.5854297e-05,-87.86741
2.5854297e-05,-72.75559
2.5854297e-05,-34.583286
2.5854297e-05,-21.850681
